Staff_ID,Last_Name,First_Name,Current_Team,Role,Primary_Group,Salary,Player_Development,Young_Player_Development,Motivation,Discipline,Play_Calling,Strength_Training,Conditioning,Offensive_Style,Offensive_Plays,Defensive_Front,Scouting_Ability,Interviewing,Age,Retired,Years_on_Contract,Suitable_Head_Coach,Suitable_Offensive_Coordinator,Suitable_Defensive_Coordinator,Suitable_Assistant_Coach,Suitable_Strength_Coordinator
213,Jordan,Marco,99,None,Strength,0,0,0,0,0,0,58,78,0,0,0,0,0,88,1,0,0,0,0,0,67
214,Henrichsen,Mike,99,None,Strength,0,0,0,0,0,0,43,10,0,0,0,0,0,95,1,0,0,0,0,0,25
215,Eubanks,Deron,99,None,Strength,0,0,0,0,0,0,9,44,0,0,0,0,0,90,1,0,0,0,0,0,25
216,Robinson,Ike,99,None,Quarterbacks,0,55,21,60,34,42,0,0,1,65,0,63,56,89,1,0,46,41,0,36,0
217,Kinney,Gus,99,None,Wide Receivers,0,63,0,43,8,51,0,0,4,66,0,45,36,96,1,0,34,37,0,26,0
218,Ola,Asher,99,None,Defensive Linemen,0,71,64,28,19,55,0,0,0,0,4,41,4,94,1,0,35,0,54,50,0
219,Brandon,Kirk,99,None,Quarterbacks,0,34,52,55,62,18,0,0,1,65,0,57,60,97,1,0,49,39,0,46,0
220,Hidy,Kenneth,99,None,Running Backs,0,0,7,44,63,35,0,0,2,60,0,59,40,103,1,0,30,23,0,16,0
221,Witman,Vince,99,None,Offensive Linemen,0,32,18,17,23,13,0,0,1,65,0,0,26,98,1,0,20,16,0,21,0
222,Carter,Landon,99,None,Strength,0,0,0,0,0,0,46,11,0,0,0,0,0,100,1,0,0,0,0,0,31
223,Brazell,Marvin,99,None,Tight Ends,0,0,0,19,37,0,0,0,3,68,0,0,46,102,1,0,17,3,0,8,0
224,Briones,Conrad,99,None,Running Backs,0,38,22,51,43,49,0,0,4,58,0,0,58,87,1,0,38,25,0,26,0
225,Wolfe,Santiago,99,None,Defensive Linemen,0,62,27,35,60,63,0,0,0,0,2,71,64,90,1,0,45,0,52,43,0
226,Pippin,Jeremiah,99,None,Tight Ends,0,1,6,33,55,25,0,0,5,66,0,28,65,97,1,0,28,15,0,13,0
227,Schroeder,Brad,99,None,Quarterbacks,0,10,0,24,39,0,0,0,6,63,0,34,53,99,1,0,22,11,0,12,0
228,Hines,Bennett,99,None,Strength,0,0,0,0,0,0,0,48,0,0,0,0,0,98,1,0,0,0,0,0,28
229,Garnes,Billy,99,None,Strength,0,0,0,0,0,0,14,8,0,0,0,0,0,95,1,0,0,0,0,0,11
230,Ross,Thomas,99,None,Quarterbacks,0,45,0,29,75,31,0,0,6,62,0,15,69,107,1,0,38,23,0,22,0
231,Giddens,Jamal,99,None,Tight Ends,0,20,5,64,65,42,0,0,2,65,0,12,18,92,1,0,38,18,0,15,0
232,Church,Douglas,99,None,Strength,0,0,0,0,0,0,50,7,0,0,0,0,0,89,1,0,0,0,0,0,26
233,Ramsey,Chris,99,None,Defensive Linemen,0,35,42,44,67,0,0,0,0,0,2,10,33,84,1,0,39,0,22,34,0
234,Lies,Dixon,99,None,Tight Ends,0,0,16,53,42,41,0,0,1,68,0,27,64,98,1,0,36,23,0,22,0
235,Goodwin,Claude,99,None,Running Backs,0,73,70,56,59,53,0,0,2,58,0,93,30,91,1,0,56,66,0,63,0
236,Shea,Wesley,99,None,Tight Ends,0,27,19,11,20,15,0,0,4,68,0,33,2,98,1,0,16,22,0,20,0
237,Layton,Norbert,99,None,Offensive Linemen,0,0,6,1,30,72,0,0,1,69,0,27,48,107,1,0,13,25,0,13,0
238,Steverson,Weston,99,None,Linebackers,0,22,41,1,46,27,0,0,0,0,2,43,51,108,1,0,22,0,32,35,0
239,Richmond,Earl,99,None,Defensive Linemen,0,53,35,13,73,20,0,0,0,0,2,33,23,107,1,0,31,0,33,35,0
240,Brown,Jeremy,99,None,Offensive Linemen,0,21,15,23,80,12,0,0,1,65,0,8,1,99,1,0,24,10,0,12,0
241,Crane,Silas,99,None,Linebackers,0,22,40,76,89,1,0,0,0,0,2,82,0,91,1,0,49,0,33,33,0
242,Bryant,Duane,99,None,Wide Receivers,0,33,60,57,78,71,0,0,1,63,0,21,21,102,1,0,45,42,0,41,0
243,Greene,Jeffrey,99,None,Tight Ends,0,73,72,14,2,16,0,0,6,66,0,75,31,91,1,0,33,56,0,61,0
244,Franz,Frederick,99,None,Offensive Linemen,0,61,58,60,95,41,0,0,4,60,0,39,44,86,1,0,59,47,0,50,0
245,Alton,Samuel,99,None,Wide Receivers,0,46,13,72,53,42,0,0,2,66,0,23,12,101,1,0,43,28,0,23,0
246,Pound,Camden,99,None,Strength,0,0,0,0,0,0,62,44,0,0,0,0,0,82,1,0,0,0,0,0,49
247,Gwinn,Tanner,99,None,Quarterbacks,0,41,25,22,12,12,0,0,2,63,0,20,66,100,1,0,28,26,0,34,0
248,Roaf,Eduardo,99,None,Quarterbacks,0,22,0,60,42,40,0,0,6,60,0,48,71,83,1,0,41,27,0,21,0
249,Jordan,Damien,99,None,Tight Ends,0,60,28,63,69,37,0,0,6,63,0,78,53,90,1,0,57,49,0,45,0
250,Stargell,Ethan,99,None,Secondary,0,0,0,31,5,0,0,0,0,0,3,0,44,106,1,0,18,0,4,10,0
251,Sims,Javier,99,None,Strength,0,0,0,0,0,0,51,14,0,0,0,0,0,88,1,0,0,0,0,0,31
252,Hodges,Roman,99,None,Linebackers,0,61,20,93,71,0,0,0,0,0,3,53,0,85,1,0,57,0,30,30,0
253,Bush,Edward,99,None,Wide Receivers,0,0,42,14,71,38,0,0,1,63,0,54,70,90,1,0,30,34,0,37,0
254,Dougherty,Roberto,99,None,Strength,0,0,0,0,0,0,33,4,0,0,0,0,0,97,1,0,0,0,0,0,18
255,Grimshaw,Mercury,99,None,Secondary,0,25,0,68,27,0,0,0,0,0,4,0,43,99,1,0,39,0,8,15,0
256,Uhl,Josiah,99,None,Strength,0,0,0,0,0,0,50,0,0,0,0,0,0,87,1,0,0,0,0,0,22
257,Vanhorn,Floyd,99,None,Strength,0,0,0,0,0,0,55,0,0,0,0,0,0,97,1,0,0,0,0,0,28
258,Eklin,Roberto,99,None,Offensive Linemen,0,58,40,64,13,39,0,0,2,68,0,35,45,99,1,0,43,40,0,38,0
259,Warrick,Tito,99,None,Running Backs,0,62,4,74,74,78,0,0,3,61,0,33,28,106,1,0,53,41,0,26,0
260,Wilkins,Reginald,99,None,Tight Ends,0,0,7,0,36,50,0,0,5,69,0,0,0,104,1,0,6,12,0,5,0
261,Varto,Randall,99,None,Tight Ends,0,48,56,51,79,67,0,0,2,62,0,5,52,107,1,0,50,43,0,45,0
262,Church,Everett,99,None,Strength,0,0,0,0,0,0,36,38,0,0,0,0,0,99,1,0,0,0,0,0,38
263,White,Carlos,99,None,Defensive Linemen,0,27,0,22,46,2,0,0,0,0,1,0,15,82,1,0,21,0,7,10,0
264,Battle,Devan,99,None,Strength,0,0,0,0,0,0,30,52,0,0,0,0,0,83,1,0,0,0,0,0,41
265,Sacratini,Juan,99,None,Running Backs,0,11,33,52,17,0,0,0,6,60,0,39,12,91,1,0,27,19,0,23,0
266,Lowry,Donnie,99,None,Secondary,0,57,33,4,3,86,0,0,0,0,3,37,11,102,1,0,20,0,49,35,0
267,Bridges,Clifton,99,None,Defensive Linemen,0,48,88,32,35,34,0,0,0,0,1,70,68,82,1,0,45,0,59,67,0
268,Bunzel,Myron,99,None,Strength,0,0,0,0,0,0,49,4,0,0,0,0,0,93,1,0,0,0,0,0,26
269,Howe,Jermaine,99,None,Secondary,0,20,28,60,41,16,0,0,0,0,2,47,56,106,1,0,41,0,27,30,0
270,Fairley,Kenny,99,None,Strength,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1,0,0,0,0,0,4
271,Washington,Howard,99,None,Tight Ends,0,64,14,58,56,5,0,0,1,62,0,30,53,82,1,0,49,28,0,35,0
272,Hines,Ezra,99,None,Offensive Linemen,0,89,72,69,40,24,0,0,5,62,0,72,67,83,1,0,65,62,0,71,0
273,McCubbrey,Kenneth,99,None,Defensive Linemen,0,26,7,70,40,29,0,0,0,0,1,43,12,96,1,0,38,0,22,19,0
274,Cole,Corey,99,None,Defensive Linemen,0,20,69,79,64,30,0,0,0,0,1,46,44,92,1,0,53,0,39,47,0
275,Fortune,Cristian,99,None,Strength,0,0,0,0,0,0,13,10,0,0,0,0,0,103,1,0,0,0,0,0,12
276,Reeve,Deion,99,None,Offensive Linemen,0,0,0,38,56,35,0,0,3,68,0,0,11,104,1,0,23,8,0,6,0
277,Wegert,Nick,99,None,Strength,0,0,0,0,0,0,16,40,0,0,0,0,0,91,1,0,0,0,0,0,26
278,Lyle,Francisco,99,None,Running Backs,0,0,14,64,25,54,0,0,3,61,0,18,19,103,1,0,29,18,0,13,0
279,Huntley,Silas,99,None,Wide Receivers,0,93,76,50,38,36,0,0,2,68,0,64,20,105,1,0,52,62,0,63,0
280,Brandon,Julio,99,None,Defensive Linemen,0,33,17,44,64,59,0,0,0,0,2,0,59,108,1,0,39,0,26,26,0
281,Murray,Sergio,99,None,Quarterbacks,0,15,0,49,18,0,0,0,1,59,0,7,55,85,1,0,29,8,0,14,0
282,Hampton,Jay,99,None,Strength,0,0,0,0,0,0,31,15,0,0,0,0,0,103,1,0,0,0,0,0,22
283,Reser,Ethan,99,None,Quarterbacks,0,23,51,26,0,25,0,0,3,64,0,61,22,92,1,0,22,36,0,36,0
284,Bradford,Mark,99,None,Strength,0,0,0,0,0,0,68,33,0,0,0,0,0,106,1,0,0,0,0,0,46
285,Hamilton,Kris,99,None,Offensive Linemen,0,64,46,61,65,82,0,0,1,58,0,91,75,89,1,0,58,66,0,54,0
286,Edwards,Stephen,99,None,Tight Ends,0,57,38,92,90,29,0,0,1,62,0,23,46,89,1,0,65,35,0,40,0
287,Newhart,Leland,99,None,Strength,0,0,0,0,0,0,46,0,0,0,0,0,0,81,1,0,0,0,0,0,25
288,Wilkins,Don,99,None,Linebackers,0,48,18,71,65,54,0,0,0,0,3,57,2,87,1,0,46,0,39,27,0
289,Feusse,Rickey,99,None,Quarterbacks,0,5,58,56,90,30,0,0,5,68,0,9,40,84,1,0,44,25,0,35,0
290,Goodge,Santiago,99,None,Wide Receivers,0,41,60,21,39,71,0,0,3,63,0,13,48,101,1,0,32,43,0,43,0
291,Smith,Keith,99,None,Quarterbacks,0,74,25,44,74,70,0,0,4,69,0,18,54,107,1,0,48,44,0,39,0
292,Hendon,Lance,99,None,Strength,0,0,0,0,0,0,0,21,0,0,0,0,0,96,1,0,0,0,0,0,13
293,Moss,Eduardo,99,None,Strength,0,0,0,0,0,0,35,52,0,0,0,0,0,98,1,0,0,0,0,0,42
294,Perez,Santiago,99,None,Defensive Linemen,0,94,95,42,21,53,0,0,0,0,3,71,0,94,1,0,47,0,70,69,0
295,Laudenback,Taylor,99,None,Strength,0,0,0,0,0,0,57,56,0,0,0,0,0,82,1,0,0,0,0,0,55
296,Soward,Bernie,99,None,Quarterbacks,0,45,52,24,18,37,0,0,6,58,0,2,56,96,1,0,32,34,0,40,0
297,O'Neill,Marc,99,None,Secondary,0,54,37,73,54,51,0,0,0,0,2,4,7,98,1,0,48,0,33,33,0
298,Fisher,Cornell,99,None,Strength,0,0,0,0,0,0,33,47,0,0,0,0,0,93,1,0,0,0,0,0,40
299,Huffman,Connor,99,None,Wide Receivers,0,37,6,80,74,52,0,0,6,62,0,5,73,90,1,0,53,24,0,23,0
300,Soriano,Jace,99,None,Strength,0,0,0,0,0,0,12,16,0,0,0,0,0,101,1,0,0,0,0,0,13
301,Czarnecki,Jessie,99,None,Offensive Linemen,0,19,5,13,53,27,0,0,3,66,0,48,70,92,1,0,25,24,0,22,0
302,Benedict,Dylan,99,None,Linebackers,0,52,32,16,45,48,0,0,0,0,4,49,82,89,1,0,36,0,44,42,0
303,Neill,Keegan,99,None,Strength,0,0,0,0,0,0,46,42,0,0,0,0,0,93,1,0,0,0,0,0,43
304,Harris,Clark,99,None,Offensive Linemen,0,5,15,51,68,47,0,0,4,68,0,37,48,86,1,0,37,26,0,22,0
305,Dixon,Spencer,99,None,Strength,0,0,0,0,0,0,46,31,0,0,0,0,0,84,1,0,0,0,0,0,37
306,Edwards,Damon,99,None,Strength,0,0,0,0,0,0,35,8,0,0,0,0,0,92,1,0,0,0,0,0,20
307,Gore,Frank,99,None,Running Backs,0,52,48,72,33,74,0,0,6,59,0,87,63,87,1,0,54,62,0,51,0
308,Olsen,Greg,99,None,Tight Ends,0,48,31,71,50,37,0,0,3,66,0,0,60,85,1,0,50,29,0,33,0
309,Roethlisberger,Ben,99,None,Quarterbacks,0,12,0,14,1,0,0,0,1,66,0,28,19,88,1,0,11,9,0,9,0
310,Tan,Blake,99,None,Linebackers,0,35,29,48,66,29,0,0,0,0,4,52,50,97,1,0,43,0,34,32,0
311,Hickman,Jared,99,None,Defensive Linemen,0,26,15,55,34,37,0,0,0,0,1,81,55,100,1,0,39,0,36,29,0
312,Henry,Dalton,99,None,Linebackers,0,1,28,68,19,0,0,0,0,0,3,31,34,81,1,0,36,0,16,25,0
313,Wolf,Martin,99,None,Tight Ends,0,59,42,51,18,62,0,0,5,60,0,94,62,88,1,0,45,60,0,49,0
314,Lee,Andy,99,None,Defensive Linemen,0,27,2,0,34,12,0,0,0,0,3,0,64,88,1,0,19,0,12,16,0
315,Medaris,Mo,99,None,Strength,0,0,0,0,0,0,9,23,0,0,0,0,0,103,1,0,0,0,0,0,16
316,McCown,Josh,99,None,Quarterbacks,0,45,46,33,73,14,0,0,1,63,0,71,26,91,1,0,42,41,0,44,0
317,Reyes,Carlos,99,None,Defensive Linemen,0,51,30,35,16,33,0,0,0,0,2,33,32,106,1,0,31,0,34,33,0
318,Provo,Jim,99,None,Running Backs,0,82,92,0,36,44,0,0,5,60,0,38,50,90,1,0,39,61,0,70,0
319,Cook,Jared,99,None,Tight Ends,0,90,72,85,22,65,0,0,6,60,0,87,20,83,1,0,63,73,0,65,0
320,Jones,Chandler,99,None,Secondary,0,84,32,52,86,83,0,0,0,0,4,67,0,80,1,0,52,0,61,45,0
321,Stephens,Pat,99,None,Strength,0,0,0,0,0,0,32,83,0,0,0,0,0,98,1,0,0,0,0,0,57
322,Franklin,Julio,99,None,Strength,0,0,0,0,0,0,24,34,0,0,0,0,0,89,1,0,0,0,0,0,28
323,Nugent,Mike,99,None,Offensive Linemen,0,45,52,6,35,9,0,0,3,69,0,11,31,88,1,0,25,27,0,37,0
324,Looney,Joe,99,None,Offensive Linemen,0,0,0,53,22,43,0,0,3,59,0,0,5,80,1,0,23,11,0,5,0
325,Wilcox,Moe,99,None,Strength,0,0,0,0,0,0,59,53,0,0,0,0,0,93,1,0,0,0,0,0,53
326,Slater,Matthew,99,None,Wide Receivers,0,36,0,35,40,55,0,0,3,59,0,30,71,85,1,0,36,31,0,24,0
327,Smith,Lee,99,None,Tight Ends,0,24,35,27,32,14,0,0,2,60,0,2,35,83,1,0,24,17,0,25,0
328,Granados,Don,99,None,Defensive Linemen,0,22,55,31,33,13,0,0,0,0,1,13,25,93,1,0,30,0,25,36,0
329,Fromme,Jordan,99,None,Strength,0,0,0,0,0,0,1,0,0,0,0,0,0,91,1,0,0,0,0,0,5
330,Smith,Silas,99,None,Quarterbacks,0,52,34,36,29,50,0,0,5,60,0,11,73,85,1,0,38,36,0,37,0
331,Osborne,Daryl,99,None,Offensive Linemen,0,60,21,2,30,0,0,0,3,64,0,0,35,104,1,0,23,19,0,27,0
332,Griffin III,Robert,99,None,Quarterbacks,0,73,8,90,89,0,0,0,2,63,0,25,35,80,1,0,62,24,0,29,0
333,Bruce,Duane,99,None,Strength,0,0,0,0,0,0,2,15,0,0,0,0,0,100,1,0,0,0,0,0,8
334,Gronkowski,Rob,99,None,Tight Ends,0,29,0,33,0,24,0,0,2,63,0,17,55,81,1,0,24,17,0,16,0
335,Edelman,Julian,99,None,Wide Receivers,0,31,0,0,45,16,0,0,5,61,0,6,58,84,1,0,19,14,0,15,0
336,Ginn,Ted,99,None,Wide Receivers,0,58,79,0,0,18,0,0,2,63,0,76,27,85,1,0,27,54,0,60,0
337,Kenderdine,Marlon,99,None,Strength,0,0,0,0,0,0,40,41,0,0,0,0,0,103,1,0,0,0,0,0,43
338,Ellis,Justin,99,None,Defensive Linemen,0,88,96,0,19,71,0,0,0,0,1,60,48,80,1,0,38,0,75,75,0
339,Ramsey,Jackie,99,None,Offensive Linemen,0,46,0,36,51,29,0,0,5,58,0,30,0,84,1,0,29,22,0,16,0
340,Fisher,Morris,99,None,Linebackers,0,42,22,40,29,40,0,0,0,0,4,24,57,94,1,0,33,0,29,27,0
341,Wilkins,Irv,99,None,Linebackers,0,50,55,10,21,54,0,0,0,0,1,10,21,94,1,0,25,0,38,39,0
342,Joseph,Linval,99,None,Defensive Linemen,0,31,83,99,64,35,0,0,0,0,4,82,65,82,1,0,67,0,55,61,0
343,Su'a-Filo,Xavier,99,None,Offensive Linemen,0,0,4,0,50,37,0,0,2,63,0,41,40,79,1,0,12,20,0,10,0
344,Peko,Domata,99,None,Defensive Linemen,0,0,8,21,16,34,0,0,0,0,2,11,6,86,1,0,11,0,13,8,0
345,Minter,Kevin,99,None,Linebackers,0,0,14,25,36,0,0,0,0,0,3,11,49,80,1,0,21,0,8,16,0
346,Thorpe,Neiko,99,None,Secondary,0,88,78,31,31,31,0,0,0,0,1,62,15,80,1,0,44,0,59,63,0
347,Pacheco,Glen,99,None,Strength,0,0,0,0,0,0,18,25,0,0,0,0,0,91,1,0,0,0,0,0,21
348,Gossett,Bart,99,None,Offensive Linemen,0,38,92,25,3,47,0,0,4,66,0,58,45,96,1,0,33,56,0,60,0
349,Langton,Jeff,99,None,Strength,0,0,0,0,0,0,63,24,0,0,0,0,0,94,1,0,0,0,0,0,43
350,Butler,Ken,99,None,Offensive Linemen,0,20,41,90,17,17,0,0,2,69,0,25,18,97,1,0,44,23,0,30,0
351,Fells,Darren,99,None,Tight Ends,0,0,42,32,0,22,0,0,3,59,0,40,0,84,1,0,16,23,0,24,0
352,Gould,Robbie,99,None,Tight Ends,0,20,35,50,49,26,0,0,1,69,0,57,24,88,1,0,35,30,0,29,0
353,Goodlink,Levi,99,None,Strength,0,0,0,0,0,0,0,46,0,0,0,0,0,96,1,0,0,0,0,0,28
354,Fitzpatrick,Ryan,99,None,Quarterbacks,0,6,0,33,20,21,0,0,2,61,0,10,66,88,1,0,23,11,0,11,0
355,Caldwell,Lonnie,99,None,Secondary,0,12,47,75,69,23,0,0,0,0,2,72,44,83,1,0,50,0,36,40,0
356,Hauer,Jamal,99,None,Offensive Linemen,0,53,14,48,84,1,0,0,6,69,0,45,73,77,1,0,49,28,0,34,0
357,Kohler,Lenny,99,None,Strength,0,0,0,0,0,0,37,45,0,0,0,0,0,78,1,0,0,0,0,0,40
358,Kerr,Zach,99,None,Defensive Linemen,0,50,28,41,92,5,0,0,0,0,3,97,64,80,1,0,51,0,44,45,0
359,Messersmith,Johnathan,99,None,Strength,0,0,0,0,0,0,65,19,0,0,0,0,0,94,1,0,0,0,0,0,40
360,Kendricks,Mychal,99,None,Linebackers,0,41,29,53,37,2,0,0,0,0,1,22,10,80,1,0,36,0,21,28,0
361,Pianigiani,Chris,99,None,Wide Receivers,0,20,49,59,23,31,0,0,3,68,0,8,37,87,1,0,37,24,0,31,0
362,Daniels,Mike,99,None,Defensive Linemen,0,41,12,27,59,31,0,0,0,0,1,0,11,81,1,0,28,0,19,18,0
363,Eubanks,Gerald,99,None,Strength,0,0,0,0,0,0,0,4,0,0,0,0,0,77,1,0,0,0,0,0,1
364,Youngers,Byron,99,None,Wide Receivers,0,21,40,8,95,1,0,0,3,61,0,15,44,93,1,0,31,20,0,32,0
365,Kirksey,Chris,99,None,Linebackers,0,71,75,82,34,46,0,0,0,0,3,77,47,78,1,0,63,0,62,64,0
366,Griffin,Ryan,99,None,Quarterbacks,0,5,0,0,57,13,0,0,3,61,0,34,2,81,1,0,13,12,0,9,0
367,Sawyer,Tommy,99,None,Tight Ends,0,75,2,84,16,61,0,0,2,58,0,58,46,81,1,0,54,45,0,31,0
368,Miller,Bruce,99,None,Running Backs,0,30,33,44,40,52,0,0,1,58,0,76,72,83,1,0,41,45,0,39,0
369,Zeitler,Kevin,99,None,Offensive Linemen,0,81,75,1,3,18,0,0,6,68,0,85,54,80,1,0,35,60,0,67,0
370,Fuller,Kyle,99,None,Strength,0,0,0,0,0,0,0,34,0,0,0,0,0,88,1,0,0,0,0,0,19
371,Wiggins,Kenny,99,None,Offensive Linemen,0,51,87,65,75,25,0,0,1,65,0,55,22,82,1,0,56,50,0,60,0
372,Murray,Julio,99,None,Strength,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,0,5
373,Wisniewski,Stefen,99,None,Offensive Linemen,0,35,56,45,44,54,0,0,1,58,0,2,12,81,1,0,37,34,0,37,0
374,Ginwright,Cameron,99,None,Strength,0,0,0,0,0,0,8,28,0,0,0,0,0,80,1,0,0,0,0,0,18
375,Kitchen,Jim,99,None,Strength,0,0,0,0,0,0,3,0,0,0,0,0,0,90,1,0,0,0,0,0,2
376,Hamilton,Claude,99,None,Strength,0,0,0,0,0,0,48,49,0,0,0,0,0,93,1,0,0,0,0,0,48
377,Ingram,Mark,99,None,Running Backs,0,84,70,77,51,18,0,0,4,63,0,76,30,81,1,0,63,56,0,62,0
378,Jefferson,Louis,99,None,Strength,0,0,0,0,0,0,54,29,0,0,0,0,0,92,1,0,0,0,0,0,39
379,Jackson,Gabe,99,None,Offensive Linemen,0,36,19,65,64,17,0,0,6,62,0,8,68,79,1,0,50,20,0,28,0
380,Dixon,Riley,99,None,Quarterbacks,0,50,58,62,14,37,0,0,3,69,0,0,51,77,1,0,46,36,0,45,0
381,Wreh-Wilson,Blidi,99,None,Secondary,0,60,20,21,42,50,0,0,0,0,2,14,63,81,1,0,35,0,36,32,0
382,Clements,Ian,99,None,Running Backs,0,0,0,37,26,0,0,0,2,59,0,10,38,79,1,0,21,5,0,10,0
383,Kramer,Caleb,99,None,Strength,0,0,0,0,0,0,39,21,0,0,0,0,0,85,1,0,0,0,0,0,28
384,Lester,Tracy,99,None,Tight Ends,0,2,0,31,8,48,0,0,6,63,0,0,0,92,1,0,13,12,0,4,0
385,McCormick,Marvin,99,None,Linebackers,0,34,21,36,73,0,0,0,0,0,3,45,0,82,1,0,34,0,23,27,0
386,Hojnacki,Corey,99,None,Strength,0,0,0,0,0,0,51,46,0,0,0,0,0,88,1,0,0,0,0,0,48
387,Gaylor,Travis,99,None,Running Backs,0,23,47,58,63,94,0,0,3,64,0,34,43,87,1,0,45,47,0,39,0
388,Pardo,Eugene,99,None,Strength,0,0,0,0,0,0,0,9,0,0,0,0,0,94,1,0,0,0,0,0,6
389,Huffman,Nathan,99,None,Tight Ends,0,0,0,41,0,19,0,0,4,60,0,0,31,90,1,0,17,5,0,5,0
390,Garrett,Brant,99,None,Strength,0,0,0,0,0,0,26,12,0,0,0,0,0,86,1,0,0,0,0,0,18
391,Bradford,Sherman,99,None,Strength,0,0,0,0,0,0,2,15,0,0,0,0,0,90,1,0,0,0,0,0,10
392,Kelley,Aaron,99,None,Strength,0,0,0,0,0,0,40,12,0,0,0,0,0,83,1,0,0,0,0,0,26
393,McLendon,Steve,99,None,Defensive Linemen,0,20,39,31,55,55,0,0,0,0,3,51,92,84,1,0,39,0,40,38,0
394,Saide,Jonathan,99,None,Strength,0,0,0,0,0,0,25,17,0,0,0,0,0,78,1,0,0,0,0,0,23
395,Butler,Malcolm,99,None,Secondary,0,27,10,69,23,36,0,0,0,0,4,54,8,80,1,0,37,0,28,20,0
396,Upshaw,Carter,99,None,Strength,0,0,0,0,0,0,39,47,0,0,0,0,0,82,1,0,0,0,0,0,43
397,Cabrera,Demetrius,99,None,Tight Ends,0,10,33,52,91,37,0,0,2,65,0,77,19,101,1,0,41,35,0,30,0
398,Smith,Tyron,99,None,Offensive Linemen,0,58,21,41,75,62,0,0,4,58,0,31,13,80,1,0,40,38,0,30,0
399,Davis,Jarrad,99,None,Linebackers,0,85,82,56,63,69,0,0,0,0,1,60,25,76,1,0,61,0,70,69,0
400,Jackson,Malik,99,None,Defensive Linemen,0,3,0,17,2,0,0,0,0,0,2,0,44,80,1,0,11,0,3,7,0
401,Bethea,Dwight,99,None,Wide Receivers,0,26,29,5,86,14,0,0,3,59,0,55,15,81,1,0,25,28,0,27,0
402,Sudfeld,Nate,99,None,Quarterbacks,0,0,0,3,78,26,0,0,5,67,0,21,31,77,1,0,15,10,0,8,0
403,Banks,Anthony,99,None,Secondary,0,53,49,55,25,36,0,0,0,0,3,58,28,76,1,0,42,0,45,43,0
404,Weese,Fernando,99,None,Tight Ends,0,0,56,39,6,0,0,0,6,66,0,48,0,93,1,0,22,25,0,32,0
405,Kesselman,Jay,99,None,Strength,0,0,0,0,0,0,6,54,0,0,0,0,0,83,1,0,0,0,0,0,30
406,Donovan,Donald,99,None,Linebackers,0,36,89,43,71,23,0,0,0,0,1,57,6,91,1,0,43,0,47,55,0
407,Thornton,Lamar,99,None,Strength,0,0,0,0,0,0,40,13,0,0,0,0,0,80,1,0,0,0,0,0,26
408,Morton,Andre,99,None,Offensive Linemen,0,92,38,16,7,30,0,0,6,60,0,91,37,85,1,0,37,59,0,53,0
409,Elflein,Pat,99,None,Offensive Linemen,0,3,1,43,58,10,0,0,3,59,0,44,3,76,1,0,26,13,0,10,0
410,Froese,Ian,99,None,Strength,0,0,0,0,0,0,61,0,0,0,0,0,0,84,1,0,0,0,0,0,30
411,Weisner,Cody,99,None,Strength,0,0,0,0,0,0,29,0,0,0,0,0,0,74,1,0,0,0,0,0,12
412,Sandmeyer,D.J.,99,None,Running Backs,0,46,0,19,25,0,0,0,2,61,0,48,30,98,1,0,25,23,0,22,0
413,Lake,Emmitt,99,None,Strength,0,0,0,0,0,0,52,45,0,0,0,0,0,79,1,0,0,0,0,0,48
414,Day,Sheldon,99,None,Defensive Linemen,0,45,17,5,57,18,0,0,0,0,1,0,35,76,1,0,24,0,18,22,0
415,Ellis,Joe,99,None,Offensive Linemen,0,5,19,12,30,52,0,0,6,63,0,51,10,85,1,0,14,27,0,15,0
416,Douglas,Rasul,99,None,Secondary,0,24,26,46,53,13,0,0,0,0,1,6,5,75,1,0,29,0,14,19,0
417,Oliver,Mackenzie,99,None,Defensive Linemen,0,85,69,36,40,30,0,0,0,0,4,97,2,93,1,0,47,0,65,63,0
418,Gibson,Levi,99,None,Strength,0,0,0,0,0,0,26,27,0,0,0,0,0,83,1,0,0,0,0,0,27
419,Phillips,Jordan,99,None,Defensive Linemen,0,26,0,1,27,16,0,0,0,0,3,8,0,78,1,0,11,0,10,8,0
420,Hopkins,Edwin,99,None,Strength,0,0,0,0,0,0,0,13,0,0,0,0,0,84,1,0,0,0,0,0,11
421,Bishop,Randal,99,None,Offensive Linemen,0,3,9,48,33,0,0,0,5,65,0,26,0,80,1,0,23,8,0,9,0
422,Summers,Ty,99,None,Linebackers,0,84,96,39,27,61,0,0,0,0,3,96,48,75,1,0,53,0,80,78,0
423,Bell,Blake,99,None,Tight Ends,0,97,80,24,22,28,0,0,2,64,0,99,13,79,1,0,44,70,0,69,0
424,Morales,Kai,99,None,Linebackers,0,0,0,75,33,18,0,0,0,0,4,24,41,85,1,0,36,0,12,12,0
425,Davis,Neil,99,None,Strength,0,0,0,0,0,0,15,58,0,0,0,0,0,78,1,0,0,0,0,0,37
426,Harvey,Parker,99,None,Strength,0,0,0,0,0,0,19,3,0,0,0,0,0,80,1,0,0,0,0,0,11
427,Wadehra,Perry,99,None,Strength,0,0,0,0,0,0,22,0,0,0,0,0,0,83,1,0,0,0,0,0,12
