Player_ID,Last_Name,First_Name,Junior_Flag,Nickname,Position,Player_of_Game_Count,Championship_Rings,Player_of_the_Week_Count,Player_of_the_Week_Win,Height,Weight,Hall_of_Fame_Flag,Year_Inducted,Percentage_of_Vote,Chosen_Team,Year_Born,Month_Born,Day_Born,College,Draft_Round,Drafted_Position,Drafted_By,Draft_Year,4th_Quarter_Comebacks,Quarterback_Wins,Quarterback_Losses,Quarterback_Ties,Home_Town,Home_State,Career_Games_Played,Number_of_Seasons,Season_1_Pointer_to_Player_Year_Data,SP_2,SP_3,SP_4,SP_5,SP_6,SP_7,SP_8,SP_9,SP_10,SP_11,SP_12,SP_13,SP_14,SP_15,SP_16,SP_17,SP_18,SP_19,SP_20,Season_1_Year,SY_2,SY_3,SY_4,SY_5,SY_6,SY_7,SY_8,SY_9,SY_10,SY_11,SY_12,SY_13,SY_14,SY_15,SY_16,SY_17,SY_18,SY_19,SY_20
542,Phillips,Adrian,0,,SS,0,0,0,0,71,210,0,0,0,0,1992,3,28,30,0,0,-1,0,0,0,0,0,11487,43,29,3,12443,10097,7797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,Phillips,Jordan,0,,NT,0,0,0,0,77,341,0,0,0,0,1992,9,21,28,2,20,14,2015,0,0,0,0,4226,16,64,5,12466,10120,7820,5681,4025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Pinion,Bradley,0,,P,1,0,0,0,78,229,0,0,0,0,1994,6,1,1,5,29,25,2015,0,0,0,0,8716,33,150,11,12489,10143,7843,5704,4048,2645,1725,897,368,115,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,0,0,0,0,0,0,0,0,0
546,Randall,Damarious,0,,SS,0,0,0,0,71,196,0,0,0,0,1992,8,29,67,1,30,10,2015,0,0,0,0,2109,9,0,1,12535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Reid,Caraun,0,,LDT,0,0,0,0,74,292,0,0,0,0,1991,11,23,193,5,18,9,2014,0,0,0,0,7889,32,0,1,12558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Richards,Jordan,0,,FS,0,0,0,0,71,210,0,0,0,0,1993,1,21,71,2,32,16,2015,0,0,0,0,1250,5,0,1,12581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Riley,Curtis,0,,SS,0,0,0,0,72,190,0,0,0,0,1992,7,18,98,0,0,-1,0,0,0,0,0,7980,32,16,2,12604,10189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Roberts,Darryl,0,,RCB,0,0,0,0,71,190,0,0,0,0,1990,11,26,60,7,30,16,2015,0,0,0,0,2128,9,9,2,12627,10212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,Roberts,Seth,0,,FL,0,0,0,0,74,195,0,0,0,0,1991,2,22,279,0,0,-1,0,0,0,0,0,2388,10,16,3,12650,10235,7889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Rodgers,Richard,0,,TE,0,1,0,0,76,257,0,0,0,0,1992,1,22,68,3,34,10,2014,0,0,0,0,1465,5,36,4,12673,10258,7912,5727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Rowe,Eric,0,,SS,0,0,0,0,73,205,0,0,0,0,1992,10,3,94,2,15,21,2015,0,0,0,0,9074,35,16,2,12696,10281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,Sambrailo,Ty,0,,RT,0,0,0,0,78,311,0,0,0,0,1992,3,10,97,2,27,8,2015,0,0,0,0,1014,5,51,6,12719,10304,7935,5750,4071,2668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Santos,Cairo,0,,K,0,0,1,0,68,160,0,0,0,0,1991,11,12,53,0,0,-1,0,0,0,0,0,0,0,16,2,12742,10327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,Scherff,Brandon,0,,LG,0,0,12,0,77,315,0,0,0,0,1991,12,26,12,1,5,29,2015,0,0,0,0,3846,15,93,6,12765,10350,7958,5773,4094,2691,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Shelton,Danny,0,,RDT,0,0,1,0,74,321,0,0,0,0,1993,8,20,74,1,12,30,2015,0,0,0,0,12980,47,93,8,12788,10373,7981,5796,4117,2714,1748,920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,0,0,0,0,0,0,0,0,0,0,0,0
558,Smith,Aldon,0,,WLB,0,0,3,0,76,280,0,0,0,0,1989,9,25,25,1,7,25,2011,0,0,0,0,6484,24,52,3,12811,10396,8004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,Smith,Chris,0,,RDE,0,0,0,0,73,266,0,0,0,0,1992,2,11,83,5,19,12,2014,0,0,0,0,8787,33,0,1,12834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,Smith,Donovan,0,,LT,1,0,10,0,78,317,0,0,0,0,1993,6,23,18,2,2,27,2015,0,0,0,0,8017,32,125,8,12857,10419,8027,5819,4140,2737,1771,943,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,0,0,0,0,0,0,0,0,0,0,0,0
561,Smith,Preston,0,,WLB,1,0,4,0,77,265,0,0,0,0,1992,11,17,87,2,6,29,2015,0,0,0,0,2406,10,107,7,12880,10442,8050,5842,4163,2760,1794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Smith,Za'Darius,0,,SLB,0,0,10,0,76,272,0,0,0,0,1992,9,8,78,4,23,2,2015,0,0,0,0,235,1,90,7,12903,10465,8073,5865,4186,2783,1817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Snead,Willie,0,,SE,0,0,0,0,71,200,0,0,0,0,1992,10,17,55,0,0,-1,0,0,0,0,0,2161,9,45,4,12926,10488,8096,5888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Spain,Quinton,0,,LG,0,0,1,0,76,313,0,0,0,0,1991,8,7,40,0,0,-1,0,0,0,0,0,12779,46,78,7,12949,10511,8119,5911,4209,2806,1840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Swaim,Geoff,0,,TE,0,0,0,0,76,260,0,0,0,0,1993,9,16,30,7,29,7,2015,0,0,0,0,1140,5,4,2,12972,10534,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Tartt,Jaquiski,0,,FS,0,1,3,0,73,215,0,0,0,0,1992,2,18,198,2,14,25,2015,0,0,0,0,27,1,82,6,12995,10557,8142,5934,4232,2829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,Thomas,Joe,0,,SLB,0,0,0,0,72,230,0,0,0,0,1991,5,6,202,0,0,-1,0,0,0,0,0,10944,40,19,3,13041,10603,8165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Thomas,Logan,0,,TE,0,0,2,0,78,250,0,0,0,0,1991,7,1,39,4,20,0,2014,0,0,0,0,12778,46,69,6,13064,10626,8188,5957,4255,2852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Thompson,Shaq,0,,SLB,0,0,2,0,72,236,0,0,0,0,1994,4,21,74,1,25,4,2015,0,0,0,0,935,5,82,5,13087,10649,8211,5980,4278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,Tomlinson,Laken,0,,RG,0,0,3,0,75,315,0,0,0,0,1992,2,9,2,1,28,9,2015,0,0,0,0,0,0,75,6,13110,10672,8234,6003,4301,2875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,Uzomah,C.J.,0,,TE,0,0,0,0,76,260,0,0,0,0,1993,1,14,84,5,21,6,2015,0,0,0,0,2383,10,10,3,13133,10695,8257,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,Villanueva,Alejandro,0,,LT,1,0,8,0,81,320,0,0,0,0,1988,9,22,105,0,0,-1,0,0,0,0,0,6445,24,79,6,13179,10741,8303,6026,4324,2898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,Watkins,Jaylen,0,,LCB,0,0,0,0,71,194,0,0,0,0,1992,11,27,76,4,1,21,2014,0,0,0,0,2065,9,4,2,13202,10764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Williams,Daryl,0,,RT,0,0,0,0,77,330,0,0,0,0,1992,8,31,28,4,3,4,2015,0,0,0,0,11959,43,18,4,13248,10787,8326,6049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Williams,K'Waun,0,,LCB,0,0,0,0,69,185,0,0,0,0,1991,7,12,35,0,0,-1,0,0,0,0,0,7499,30,1,2,13271,10810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,Williams,Leonard,0,,LDE,0,0,9,0,77,311,0,0,0,0,1994,6,20,73,1,6,19,2015,0,0,0,0,994,5,83,7,13294,10833,8349,6072,4347,2921,1863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Williams,Maxx,0,,TE,0,2,0,0,76,252,0,0,0,0,1994,4,12,15,2,23,2,2015,0,0,0,0,6243,23,97,7,13317,10856,8372,6095,4370,2944,1886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Williams,Nick,0,,NT,0,0,5,0,77,319,0,0,0,0,1990,2,21,198,7,17,22,2013,0,0,0,0,7,1,93,6,13340,10879,8395,6118,4393,2967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,Williams,P.J.,0,,LCB,0,0,1,0,72,196,0,0,0,0,1993,6,1,3,3,14,17,2015,0,0,0,0,2117,9,49,4,13363,10902,8418,6141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,Wilson,Damien,0,,WILB,0,0,1,0,72,245,0,0,0,0,1993,5,28,15,4,28,7,2015,0,0,0,0,6581,24,42,5,13409,10925,8441,6164,4416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,Winchester,James,0,,LS,0,0,0,0,75,240,0,0,0,0,1989,8,6,28,0,0,-1,0,0,0,0,0,9963,36,17,2,13432,10948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Winston,Jameis,0,,QB,3,0,3,0,76,231,0,0,0,0,1994,1,6,3,1,1,27,2015,1,3,3,0,10,1,18,6,13455,10971,8464,6187,4439,2990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Yeldon,T.J.,0,,RB,0,0,0,0,73,223,0,0,0,0,1993,10,2,82,2,4,12,2015,0,0,0,0,59,1,15,2,13478,10994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,Alexander,Mackensie,0,,RCB,0,0,1,0,70,192,0,0,0,0,1993,11,12,1,2,23,15,2016,0,0,0,0,2051,9,23,3,13524,11040,8510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Anderson,Robby,0,,FL,0,0,19,0,75,197,0,0,0,0,1993,5,9,38,0,0,-1,0,0,0,0,0,7566,30,160,11,13547,11063,8533,6210,4462,3013,1909,966,391,138,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,0,0,0,0,0,0,0,0,0
591,Andrews,Josh,0,,C,0,0,0,0,74,298,0,0,0,0,1991,6,21,70,0,0,-1,0,0,0,0,0,862,5,13,4,13570,11086,8556,6233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,Apple,Eli,0,,LCB,0,0,0,0,73,203,0,0,0,0,1995,8,9,17,1,10,18,2016,0,0,0,0,10300,38,1,2,13593,11109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,Barber,Peyton,0,,RB,0,0,0,0,70,225,0,0,0,0,1994,6,27,84,0,0,-1,0,0,0,0,0,2394,10,9,3,13616,11132,8579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,Bell,Vonn,0,,FS,0,0,1,0,71,205,0,0,0,0,1994,12,12,17,2,30,17,2016,0,0,0,0,11266,42,108,9,13639,11155,8602,6256,4485,3036,1932,989,414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,2028,0,0,0,0,0,0,0,0,0,0,0
595,Blythe,Austin,0,,C,0,0,2,0,74,298,0,0,0,0,1992,6,16,12,7,27,11,2016,0,0,0,0,3881,15,85,8,13662,11178,8625,6279,4508,3059,1955,1012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,0,0,0,0,0,0,0,0,0,0,0,0
596,Booker,Devontae,0,,RB,0,0,0,0,71,219,0,0,0,0,1992,5,27,94,4,38,8,2016,0,0,0,0,935,5,18,3,13685,11201,8648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Bosa,Joey,0,,LDE,5,0,15,1,77,280,0,0,0,0,1995,7,11,17,1,3,23,2016,0,0,0,0,2093,9,73,5,13708,11224,8671,6302,4531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Boyd,Tyler,0,,FL,0,0,2,0,73,203,0,0,0,0,1994,11,15,35,2,24,6,2016,0,0,0,0,10533,38,132,9,13731,11247,8694,6325,4554,3082,1978,1035,437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,2028,0,0,0,0,0,0,0,0,0,0,0
599,Bradberry,James,0,,LCB,0,0,0,0,73,212,0,0,0,0,1993,8,4,198,2,31,4,2016,0,0,0,0,121,1,16,2,13754,11270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Brissett,Jacoby,0,,QB,6,0,16,0,76,238,0,0,0,0,1992,12,11,7,3,28,16,2016,3,11,24,0,2118,9,47,7,13777,11293,8717,6348,4577,3105,2001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,0,0,0,0,0,0,0,0,0,0,0,0,0
601,Brown,Anthony,0,,LCB,0,0,1,0,71,195,0,0,0,0,1993,12,15,19,6,14,7,2016,0,0,0,0,2068,9,51,7,13800,11316,8740,6371,4600,3128,2024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,0,0,0,0,0,0,0,0,0,0,0,0,0
603,Buckner,DeForest,0,,RDE,3,0,24,3,79,295,0,0,0,0,1994,3,17,69,1,7,25,2016,0,0,0,0,2701,11,99,7,13846,11339,8763,6394,4623,3151,2047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Bullard,Jonathan,0,,LDE,0,0,0,0,75,296,0,0,0,0,1993,10,22,76,3,9,5,2016,0,0,0,0,8745,33,0,2,13869,11362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Burris,Juston,0,,SS,0,0,0,0,72,210,0,0,0,0,1993,8,4,7,4,20,19,2016,0,0,0,0,12747,46,10,3,13892,11385,8786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Bush,Deon,0,,SS,0,0,1,0,72,196,0,0,0,0,1993,8,14,34,4,26,5,2016,0,0,0,0,2082,9,45,4,13915,11408,8809,6417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,Butler,Vernon,0,,LDT,1,1,1,0,76,320,0,0,0,0,1994,6,14,107,1,30,4,2016,0,0,0,0,6442,24,90,7,13938,11431,8832,6440,4646,3174,2070,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,0,0,0,0,0,0,0,0,0,0,0,0,0
608,Byard,Kevin,0,,SS,3,0,17,1,71,212,0,0,0,0,1993,8,17,114,3,1,28,2016,0,0,0,0,2405,10,127,9,13961,11454,8855,6463,4669,3197,2093,1058,460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,2028,0,0,0,0,0,0,0,0,0,0,0
609,Byrd,Damiere,0,,SE,1,0,13,0,69,190,0,0,0,0,1993,1,27,79,0,0,-1,0,0,0,0,0,7530,30,109,8,13984,11477,8878,6486,4692,3220,2116,1081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,0,0,0,0,0,0,0,0,0,0,0,0
610,Calhoun,Shilique,0,,SLB,0,0,0,0,76,260,0,0,0,0,1992,3,20,14,3,12,20,2016,0,0,0,0,7528,30,0,1,14007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Campbell,De'Vondre,0,,SLB,0,0,2,0,76,232,0,0,0,0,1993,7,1,15,4,17,1,2016,0,0,0,0,2088,9,79,8,14030,11500,8901,6509,4715,3243,2139,1104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,0,0,0,0,0,0,0,0,0,0,0,0
612,Clark,Kenny,0,,LDT,0,0,8,0,75,314,0,0,0,0,1995,10,4,72,1,27,10,2016,0,0,0,0,975,5,105,9,14053,11523,8924,6532,4738,3266,2162,1127,483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,2028,0,0,0,0,0,0,0,0,0,0,0
613,Clark,Le'Raven,0,,LT,0,0,0,0,77,311,0,0,0,0,1993,4,22,32,3,19,11,2016,0,0,0,0,11564,43,0,1,14076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Collins,Maliek,0,,RDT,0,1,1,0,74,308,0,0,0,0,1995,4,8,26,3,4,7,2016,0,0,0,0,4161,16,108,8,14099,11546,8947,6555,4761,3289,2185,1150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,0,0,0,0,0,0,0,0,0,0,0,0
615,Conklin,Jack,0,,LT,0,0,4,0,78,317,0,0,0,0,1994,8,17,14,1,8,28,2016,0,0,0,0,5706,22,119,10,14122,11569,8970,6578,4784,3312,2208,1173,506,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,0,0,0,0,0,0,0,0,0,0
616,Cooper,Pharoh,0,,SE,0,0,1,0,71,197,0,0,0,0,1995,3,7,79,4,19,26,2016,0,0,0,0,8746,33,74,7,14145,11592,8993,6601,4807,3335,2231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Correa,Kamalei,0,,WLB,0,0,0,0,75,241,0,0,0,0,1994,4,27,41,2,11,2,2016,0,0,0,0,2696,11,0,2,14168,11615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Countess,Blake,0,,SS,0,0,0,0,69,191,0,0,0,0,1993,8,8,84,6,21,21,2016,0,0,0,0,5158,20,0,3,14191,11638,9016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,Crawley,Ken,0,,RCB,0,0,1,0,72,185,0,0,0,0,1993,2,8,21,0,0,-1,0,0,0,0,0,13862,51,65,5,14214,11661,9039,6624,4830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Dahl,Joe,0,,C,0,0,9,0,76,310,0,0,0,0,1993,4,9,75,5,12,9,2016,0,0,0,0,12988,47,132,10,14237,11684,9062,6647,4853,3358,2254,1196,529,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,0,0,0,0,0,0,0,0,0,0
621,Davis,Sean,0,,FS,0,0,0,0,73,202,0,0,0,0,1993,10,23,5,2,27,22,2016,0,0,0,0,13862,51,113,9,14260,11707,9085,6670,4876,3381,2277,1219,552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,2028,0,0,0,0,0,0,0,0,0,0,0
622,Day,Sheldon,0,,LDT,0,2,1,0,73,285,0,0,0,0,1994,7,1,110,4,5,12,2016,0,0,0,0,3440,14,43,4,14283,11730,9108,6693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Decker,Taylor,0,,LT,0,0,7,0,79,318,0,0,0,0,1994,8,23,17,1,16,9,2016,0,0,0,0,9215,35,140,9,14306,11753,9131,6716,4899,3404,2300,1242,575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,2022,2023,2024,2025,2026,2027,2028,0,0,0,0,0,0,0,0,0,0,0
624,DeValve,Seth,0,,TE,0,0,0,0,75,245,0,0,0,0,1993,1,29,193,4,40,30,2016,0,0,0,0,1877,7,14,2,14329,11776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2020,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
